time,x-axis,y-axis,z-axis
7.68 , -0.46 , -0.92 , 11.65
7.74 , 16.4 , -7.05 , -12.72
7.8 , -19.46 , -1.69 , -8.27
7.86 , -4.75 , 0.46 , -8.73
7.92 , -2.15 , -7.2 , -2.3000000000000003
7.98 , 14.25 , -19.46 , -5.21
8.040000000000001 , 19.150000000000002 , -19.46 , 5.0600000000000005
8.1 , -17.31 , 9.040000000000001 , 6.13
8.16 , -1.69 , 6.44 , 15.63
8.22 , 1.07 , 3.98 , 4.9
8.28 , 14.71 , -19.46 , -19.61
8.341 , 9.81 , 12.11 , 18.080000000000002
8.4 , -1.84 , 5.21 , 7.66
8.461 , 1.84 , -19.46 , -2.3000000000000003
8.52 , 5.21 , 0.92 , -13.48
8.58 , -10.42 , -2.6 , -0.92
8.64 , -5.67 , 0.15 , 3.06
8.700000000000001 , -2.15 , -5.98 , -1.69
8.764 , 10.42 , -19.46 , -2.91
8.82 , 19.150000000000002 , -19.46 , -19.61
8.88 , -16.09 , 5.5200000000000005 , 10.11
8.94 , 2.91 , 16.240000000000002 , 18.39
9.0 , 1.53 , -1.23 , 4.9
9.061 , 11.49 , -19.46 , -16.4
9.120000000000001 , -2.91 , 10.88 , 16.86
9.18 , 6.13 , -1.99 , -8.43
9.24 , 4.9 , -9.19 , 7.8100000000000005
9.3 , 19.150000000000002 , -1.53 , -6.74
9.36 , -10.11 , 0.46 , 1.23
9.42 , -9.35 , -0.77 , -1.07
9.48 , -2.45 , -8.58 , 2.7600000000000002
9.540000000000001 , 19.150000000000002 , -19.46 , -2.7600000000000002
9.602 , 17.01 , -19.46 , -8.58
9.672 , 10.27 , -1.84 , 7.97
9.72 , 0.15 , 19.31 , 4.9
9.78 , -2.45 , -2.7600000000000002 , 5.67
9.84 , 9.65 , -19.46 , -17.62
9.912 , 17.31 , 8.89 , 16.86
9.96 , 13.48 , -2.3000000000000003 , 10.42
10.02 , 14.25 , -2.91 , -2.6
10.084 , -3.37 , -10.88 , -5.98
10.14 , 3.52 , -10.42 , -7.2
10.200000000000001 , -1.3800000000000001 , -0.31 , 0.46
10.26 , -9.19 , -5.67 , 2.45
10.322000000000001 , 18.080000000000002 , -19.46 , 5.5200000000000005
10.38 , 8.58 , -17.01 , -3.52
10.442 , 6.59 , -13.18 , -0.31
10.5 , 8.120000000000001 , -3.68 , 0.31
10.56 , -1.99 , 4.9 , 0.15
10.620000000000001 , -3.68 , -3.52 , 1.69
10.682 , 4.75 , -15.17 , -9.040000000000001
10.74 , 13.48 , -3.22 , 7.2
10.8 , -0.92 , -10.88 , 0.31
10.86 , 3.06 , -8.43 , 0.31
10.932 , 3.52 , -7.2 , 0.61
10.982000000000001 , 3.37 , -6.74 , 0.77
11.040000000000001 , 2.45 , -10.73 , 1.07
11.1 , 3.37 , -11.19 , 0.46
11.16 , 3.68 , -7.97 , -0.77
11.22 , 3.06 , -7.05 , -1.69
11.28 , 3.22 , -7.3500000000000005 , -0.61
11.34 , 3.06 , -9.96 , -0.61
11.4 , 3.68 , -7.8100000000000005 , 0.46
11.46 , 2.7600000000000002 , -6.9 , -0.77
11.52 , 1.3800000000000001 , -7.8100000000000005 , -1.3800000000000001
11.58 , 2.91 , -7.97 , -0.92
11.64 , 1.53 , -6.13 , -0.46
11.700000000000001 , 2.6 , -8.89 , -2.91
11.76 , 6.28 , -10.27 , -1.07
11.82 , 3.37 , -6.59 , -1.99
11.88 , 2.91 , -10.11 , -2.3000000000000003
11.94 , 3.37 , -8.58 , -1.69
12.0 , 3.37 , -9.35 , -1.84
12.06 , 0.92 , -13.790000000000001 , 0.92
12.120000000000001 , 2.3000000000000003 , -10.73 , 0.92
12.18 , 2.15 , -7.3500000000000005 , -3.52
12.24 , 1.23 , -7.66 , -0.77
12.3 , 1.23 , -9.35 , -1.23
12.36 , -7.3500000000000005 , -6.44 , 0.92
12.42 , -5.5200000000000005 , -9.5 , 3.83
12.48 , -5.67 , -10.73 , 2.3000000000000003
12.540000000000001 , -9.65 , -12.11 , 1.53
12.6 , -10.57 , -6.13 , 8.27
12.66 , -8.43 , -4.44 , 6.74
12.72 , -3.68 , -1.3800000000000001 , 9.35
12.780000000000001 , -1.69 , -2.3000000000000003 , 5.82
12.84 , 0.46 , 3.22 , 7.51
12.9 , -3.22 , 0.92 , 7.3500000000000005
12.96 , -1.23 , 1.23 , 8.89
13.02 , -4.14 , 2.45 , 7.3500000000000005
13.08 , -4.14 , 3.06 , 7.3500000000000005
13.14 , -1.69 , 6.9 , 7.51
13.200000000000001 , -3.06 , 3.68 , 8.58
13.26 , -1.53 , 4.44 , 9.65
13.32 , -2.7600000000000002 , 3.98 , 8.43
13.38 , -2.6 , 4.14 , 7.51
13.44 , -2.6 , 4.75 , 7.3500000000000005
13.5 , -5.5200000000000005 , 0.77 , 8.27
