time,x-axis,y-axis,z-axis
7.92 , 2.6 , -4.44 , -1.69
7.98 , 1.69 , -4.9 , -3.06
8.040000000000001 , 1.99 , -9.19 , -5.67
8.1 , 1.23 , -13.94 , -9.65
8.16 , 2.3000000000000003 , -1.53 , -4.6000000000000005
8.22 , 2.91 , -13.18 , -7.05
8.28 , 9.35 , -2.6 , 3.37
8.34 , -2.15 , -10.88 , -3.68
8.4 , -0.92 , -8.43 , 2.15
8.46 , 2.91 , -7.97 , -0.46
8.52 , 5.21 , -11.19 , -1.07
8.58 , -1.99 , -7.97 , 1.53
8.64 , 1.07 , -9.81 , 0.15
8.700000000000001 , 2.7600000000000002 , -8.120000000000001 , 0.15
8.76 , 1.3800000000000001 , -8.58 , 0.15
8.82 , 0.46 , -9.040000000000001 , -1.07
8.88 , 2.15 , -8.73 , 0.61
8.94 , 1.23 , -8.27 , 1.07
9.0 , 0.92 , -12.26 , 0.77
9.06 , -1.69 , -13.64 , 0.46
9.120000000000001 , 6.74 , -6.9 , -0.46
9.18 , 2.3000000000000003 , -10.42 , 0.77
9.24 , 2.91 , -9.81 , 3.68
9.3 , 3.37 , -9.19 , -1.53
9.36 , 3.37 , -7.97 , 0.61
9.42 , 2.7600000000000002 , -7.66 , -0.15
9.48 , 3.22 , -5.21 , -1.53
9.540000000000001 , 2.6 , -4.29 , -1.99
9.6 , 2.7600000000000002 , -6.9 , -3.37
9.66 , 3.83 , -16.86 , -14.1
9.72 , 3.37 , -1.84 , -5.82
9.781 , 0.31 , -4.6000000000000005 , -1.99
9.84 , 9.65 , -16.09 , -5.67
9.901 , 5.67 , 1.07 , -1.07
9.96 , -1.07 , -14.71 , 3.83
10.02 , 0.77 , -6.13 , 2.15
10.081 , 4.6000000000000005 , -11.8 , -0.31
10.14 , 1.84 , -8.27 , -1.99
10.203 , 0.15 , -7.8100000000000005 , 2.6
10.262 , 1.84 , -9.35 , -0.31
10.32 , 2.45 , -8.120000000000001 , -0.92
10.38 , -0.15 , -9.5 , -0.31
10.44 , 1.07 , -8.89 , -0.46
10.5 , 1.84 , -9.5 , 2.3000000000000003
10.56 , 0.15 , -11.19 , 0.31
10.620000000000001 , -2.6 , -13.94 , 0.46
10.68 , 4.6000000000000005 , -8.120000000000001 , -0.61
10.74 , 3.06 , -7.97 , 1.23
10.8 , 5.5200000000000005 , -12.26 , 3.06
10.86 , 2.6 , -8.89 , -3.52
10.92 , 2.7600000000000002 , -8.27 , 0.15
10.98 , 3.52 , -7.05 , -0.46
11.040000000000001 , 3.06 , -3.52 , -1.07
11.1 , 1.99 , -4.14 , -3.06
11.162 , 1.84 , -9.5 , -6.44
11.22 , 2.15 , -13.64 , -6.74
11.28 , 0.92 , -0.77 , -3.52
11.34 , 10.27 , -15.780000000000001 , -5.36
11.401 , 3.83 , 0.31 , 0.46
11.46 , -1.23 , -11.950000000000001 , 3.22
11.52 , 1.69 , -8.73 , 0.15
11.58 , 4.29 , -10.73 , -1.3800000000000001
11.64 , 0.31 , -8.58 , 2.45
11.700000000000001 , 1.3800000000000001 , -8.89 , 1.23
11.76 , 2.15 , -8.89 , -0.31
11.82 , 2.15 , -8.43 , 0.15
11.88 , -0.15 , -9.5 , -0.31
11.94 , 1.99 , -9.5 , 1.69
12.0 , 1.3800000000000001 , -10.88 , -0.92
12.06 , -2.15 , -13.64 , 0.92
12.132 , 5.21 , -6.9 , -0.31
12.18 , 4.6000000000000005 , -9.65 , 1.84
12.24 , 4.75 , -10.73 , 2.45
12.3 , 3.52 , -8.58 , -2.45
12.362 , 3.22 , -7.8100000000000005 , -0.15
12.42 , 2.6 , -7.8100000000000005 , -0.15
12.48 , 2.45 , -3.52 , -1.3800000000000001
