time,x-axis,y-axis,z-axis
7.98 , -1.99 , -3.22 , 2.15
8.040000000000001 , -0.31 , -5.67 , 2.15
8.1 , -2.6 , 13.33 , 3.68
8.16 , -12.56 , 19.46 , 0.15
8.22 , -1.69 , 17.93 , -0.46
8.28 , -0.46 , 9.96 , 1.3800000000000001
8.344 , 2.15 , 9.96 , 3.52
8.4 , -0.15 , -5.82 , 1.99
8.46 , 1.84 , -1.69 , 1.53
8.52 , 1.84 , 7.51 , 1.99
8.58 , -0.61 , 19.46 , 0.61
8.64 , 0.46 , 10.73 , -3.06
8.700000000000001 , 0.46 , 18.23 , -0.61
8.76 , -0.46 , -4.14 , 2.3000000000000003
8.82 , -1.99 , -4.75 , 2.45
8.88 , -0.15 , -1.69 , 0.92
8.94 , -1.99 , 2.15 , -1.53
9.0 , -13.64 , 19.46 , 0.46
9.06 , -0.92 , 19.150000000000002 , -1.53
9.120000000000001 , -2.45 , 12.870000000000001 , -1.69
9.18 , 0.15 , 1.3800000000000001 , 1.69
9.24 , 0.15 , -9.040000000000001 , 2.6
9.3 , 1.3800000000000001 , 1.07 , 0.77
9.36 , 5.21 , 8.89 , 2.45
9.42 , -2.3000000000000003 , 19.46 , 5.98
9.48 , 8.58 , 11.8 , 0.61
9.540000000000001 , -2.45 , 13.790000000000001 , -6.13
9.6 , 5.0600000000000005 , 9.040000000000001 , 4.75
9.66 , 1.23 , 3.83 , -4.6000000000000005
9.72 , -2.7600000000000002 , 2.6 , 2.15
9.78 , -1.99 , 5.82 , 1.3800000000000001
9.84 , -3.37 , 5.82 , 12.26
9.9 , -8.58 , 10.27 , 9.65
9.96 , -5.5200000000000005 , 8.43 , 12.26
10.02 , 1.69 , 5.36 , 18.54
10.08 , -3.22 , 3.83 , 5.5200000000000005
10.146 , 0.31 , 2.91 , 6.9
10.200000000000001 , -0.31 , 6.9 , 5.21
10.26 , -0.31 , 5.5200000000000005 , 2.91
10.32 , 0.15 , 4.9 , 6.9
10.38 , 0.15 , 6.9 , 2.91
10.44 , 1.23 , 9.81 , 2.6
10.5 , -0.77 , 8.89 , 3.83
10.56 , -0.46 , 7.66 , 3.98
10.620000000000001 , 0.46 , 9.040000000000001 , 3.68
10.68 , -1.07 , 8.27 , 3.83
10.74 , -1.07 , 8.58 , 5.5200000000000005
10.8 , -0.92 , 8.120000000000001 , 5.82
10.86 , -1.07 , 8.120000000000001 , 6.74
10.92 , -0.46 , 8.73 , 4.6000000000000005
10.98 , -1.53 , 6.59 , 7.8100000000000005
11.040000000000001 , -0.46 , 9.19 , 5.67
11.1 , -1.3800000000000001 , 8.120000000000001 , 5.67
11.16 , -0.61 , 8.27 , 5.98
11.22 , -1.23 , 8.120000000000001 , 3.98
11.28 , -1.07 , 7.51 , 4.9
11.34 , -0.92 , 8.58 , 3.98
11.4 , -0.61 , 7.8100000000000005 , 5.98
11.46 , -1.3800000000000001 , 8.43 , 5.82
11.52 , -0.77 , 7.3500000000000005 , 5.67
11.58 , -1.07 , 8.43 , 4.6000000000000005
11.64 , -0.61 , 8.43 , 5.67
11.700000000000001 , -0.77 , 7.97 , 5.98
11.76 , -0.61 , 7.97 , 5.21
11.82 , -1.53 , 9.040000000000001 , 5.21
11.88 , -0.77 , 8.58 , 6.9
11.94 , -1.23 , 8.120000000000001 , 5.5200000000000005
12.0 , -0.46 , 8.120000000000001 , 5.82
12.06 , -0.46 , 8.27 , 6.44
12.120000000000001 , -0.15 , 9.040000000000001 , 5.36
12.18 , -1.07 , 7.97 , 5.82
12.24 , -0.46 , 8.120000000000001 , 5.82
12.3 , -1.23 , 7.97 , 6.13
12.36 , -1.07 , 8.120000000000001 , 5.82
12.42 , -0.92 , 7.8100000000000005 , 5.0600000000000005
12.481 , -1.23 , 7.97 , 5.82
12.540000000000001 , -0.92 , 8.27 , 5.21
12.6 , -0.92 , 7.66 , 5.67
12.66 , -0.92 , 7.51 , 5.82
12.72 , -1.07 , 8.43 , 5.21
12.780000000000001 , -1.07 , 7.66 , 5.5200000000000005
12.84 , -1.53 , 7.66 , 5.5200000000000005
12.906 , -1.84 , 7.8100000000000005 , 5.0600000000000005
12.96 , -1.53 , 10.57 , 1.3800000000000001
13.02 , -2.6 , 8.120000000000001 , 5.36
13.08 , -1.23 , 8.58 , 6.28
13.14 , -1.23 , 7.8100000000000005 , 5.82
13.200000000000001 , -1.53 , 7.8100000000000005 , 6.13
13.262 , -1.3800000000000001 , 7.05 , 6.13
13.32 , -1.3800000000000001 , 7.66 , 6.28
13.38 , -0.92 , 8.120000000000001 , 6.44
13.44 , -1.23 , 6.74 , 7.05
13.5 , -0.31 , 7.3500000000000005 , 5.82
13.56 , -1.84 , 5.98 , 6.13
13.621 , -1.23 , 8.43 , 6.28
13.68 , -3.06 , 8.120000000000001 , 4.29
13.74 , -0.77 , 10.42 , 5.21
13.801 , -2.91 , 7.51 , 3.37
13.86 , -2.6 , 8.27 , 1.3800000000000001
13.92 , -1.84 , 8.58 , 5.36
13.98 , -3.37 , 8.58 , 3.37
14.040000000000001 , -0.46 , 8.43 , 6.44
14.1 , -2.3000000000000003 , 7.8100000000000005 , 7.66
14.163 , -1.07 , 7.2 , 5.98
14.221 , -0.77 , 7.2 , 7.05
14.282 , -1.23 , 5.67 , 7.2
14.341000000000001 , -0.15 , 7.3500000000000005 , 6.74
14.4 , -1.07 , 6.28 , 6.28
14.46 , -0.77 , 7.05 , 6.28
14.521 , -0.77 , 6.74 , 6.74
14.58 , -1.53 , 7.8100000000000005 , 6.13
14.64 , -1.23 , 6.74 , 4.75
14.700000000000001 , -1.69 , 6.59 , 8.43
14.76 , -1.69 , 7.97 , 4.6000000000000005
14.82 , -0.92 , 7.2 , 7.2
14.88 , -1.07 , 8.43 , 5.36
14.94 , -1.84 , 7.05 , 6.59
15.0 , -1.84 , 7.97 , 6.13
15.06 , -0.77 , 7.8100000000000005 , 6.44
15.120000000000001 , -1.07 , 8.120000000000001 , 6.74
15.18 , -2.15 , 8.27 , 5.67
15.24 , -1.53 , 8.73 , 2.7600000000000002
15.3 , -2.15 , 7.3500000000000005 , 4.9
15.36 , -1.3800000000000001 , 7.97 , 6.9
15.42 , -0.92 , 7.97 , 5.5200000000000005
15.48 , -0.61 , 7.2 , 4.29
15.543000000000001 , -0.92 , 7.51 , 6.28
15.6 , -2.15 , 7.66 , 4.6000000000000005
15.66 , -0.92 , 7.97 , 6.44
15.72 , -0.77 , 7.3500000000000005 , 6.28
15.780000000000001 , -1.23 , 7.2 , 5.98
15.84 , -0.77 , 7.97 , 6.74
15.9 , -1.99 , 7.2 , 5.36
15.961 , -0.92 , 8.120000000000001 , 6.59
16.02 , -1.69 , 8.27 , 4.44
16.080000000000002 , -1.53 , 7.3500000000000005 , 5.98
16.14 , -1.23 , 8.27 , 5.0600000000000005
16.201 , -0.92 , 8.27 , 5.98
16.26 , -1.53 , 8.73 , 5.0600000000000005
16.32 , -1.84 , 7.66 , 3.98
16.38 , -0.92 , 8.120000000000001 , 5.82
16.44 , -1.69 , 9.040000000000001 , 4.75
16.5 , -1.23 , 8.73 , 4.75
16.56 , -1.53 , 7.97 , 5.82
16.62 , -0.61 , 8.89 , 4.14
16.68 , -0.77 , 8.27 , 5.67
16.740000000000002 , -0.61 , 8.43 , 5.5200000000000005
16.8 , -0.92 , 8.43 , 4.14
16.86 , -0.92 , 8.89 , 2.91
16.92 , -1.23 , 8.43 , 3.83
16.98 , -0.31 , 9.65 , 3.37
17.04 , -0.61 , 8.73 , 3.37
17.1 , -1.69 , 10.73 , 2.3000000000000003
17.16 , -1.3800000000000001 , 8.73 , 3.52
17.22 , -1.23 , 9.35 , 4.44
17.28 , -0.77 , 9.040000000000001 , 4.14
17.34 , -0.92 , 9.81 , 3.22
17.400000000000002 , -0.77 , 8.89 , 4.44
17.46 , -0.77 , 9.040000000000001 , 4.44
17.52 , -0.77 , 8.89 , 4.9
17.580000000000002 , -0.92 , 8.58 , 5.36
17.64 , -0.61 , 8.58 , 4.75
17.7 , -0.61 , 8.58 , 4.6000000000000005
17.76 , -0.61 , 8.58 , 5.21
17.82 , -0.61 , 9.040000000000001 , 4.9
17.88 , -0.61 , 8.89 , 4.44
17.941 , -1.23 , 8.58 , 4.75
18.0 , -1.07 , 8.73 , 4.29
18.06 , -0.92 , 9.040000000000001 , 4.29
18.12 , -1.07 , 9.040000000000001 , 4.29
18.18 , -1.07 , 8.89 , 4.6000000000000005
18.240000000000002 , -1.07 , 8.89 , 3.83
18.301000000000002 , -0.92 , 8.89 , 3.83
18.36 , -0.92 , 8.73 , 3.98
18.42 , -1.07 , 8.89 , 4.75
18.48 , -0.77 , 9.040000000000001 , 4.6000000000000005
18.54 , -1.07 , 8.89 , 4.44
18.6 , -0.77 , 8.89 , 3.83
18.66 , -1.07 , 8.89 , 4.29
18.72 , -1.23 , 8.73 , 4.29
18.781 , -1.07 , 8.73 , 4.29
18.841 , -1.07 , 8.89 , 4.29
18.900000000000002 , -1.07 , 8.73 , 4.29
18.96 , -0.77 , 8.43 , 4.29
19.02 , -0.77 , 8.58 , 4.14
19.080000000000002 , -0.61 , 8.58 , 5.36
19.141000000000002 , -0.92 , 8.58 , 4.14
19.2 , -0.61 , 8.73 , 5.0600000000000005
